Timestamp,IR Presence (Lane 1-4),Vehicle Count,Avg Speed (km/h),Vehicle Types Detected,Vehicle Density (%),Saturation Flow Rate(veh/hr/lane),"Volume to
 Saturation Lane Traffic ratio(%)",FreeFlowSpeed (km/h),TSR,VLSR,Speed Factor,CI,Congestion Level,traffic_reduction_pct,congestionStatus
66:05:00,"[0, 0, 1, 1]",73,37.8,"37 Ambulance, 10 Trucks",84,1800,1.013888889,50,0.244,0.010138889,0.756,0.388855556,High,24.4,Low
66:06:00,"[0, 1, 0, 0]",55,30.6,"97 Vans, 65 Cars, 78 Vans",53,1800,0.763888889,50,0.388,0.007638889,0.612,0.292655556,Moderate,38.8,Medium
66:07:00,"[1, 0, 1, 0]",63,21.6,"98 Fire Extinguisher, 86 Patrol",45,1800,0.875,50,0.568,0.00875,0.432,0.2971,Moderate,56.8,Medium
66:08:00,"[1, 0, 1, 0]",91,21,"46 Bikes, 64 Ambulance",47,1800,1.263888889,50,0.58,0.012638889,0.42,0.309055556,High,58,Medium
66:09:00,"[1, 0, 0, 1]",173,32.7,"68 Patrol, 67 Cars, 75 Cars, 66 Bikes",56,1800,2.402777778,50,0.346,0.024027778,0.654,0.302811111,High,34.6,Medium
66:10:00,"[1, 1, 1, 1]",118,22.5,"17 Bikes, 23 Patrol",76,1800,1.638888889,50,0.55,0.016388889,0.45,0.420555556,Very High,55,Medium
66:11:00,"[1, 1, 0, 1]",167,38.2,"26 Cars, 29 Ambulance, 76 Vans, 91 Vans",57,1800,2.319444444,50,0.236,0.023194444,0.764,0.284477778,Moderate,23.6,Low
66:12:00,"[1, 0, 1, 1]",166,46.4,"53 Ambulance, 25 Trucks, 56 Vans, 40 Patrol",57,1800,2.305555556,50,0.072,0.023055556,0.928,0.251622222,Moderate,7.2,Low
66:13:00,"[1, 1, 1, 0]",124,46.5,"12 Fire Extinguisher, 32 Ambulance, 19 Patrol",39,1800,1.722222222,50,0.07,0.017222222,0.93,0.176888889,Low,7,Low
66:14:00,"[1, 1, 0, 0]",198,39.8,"98 Patrol, 86 Fire Extinguisher, 84 Trucks, 54 Trucks",37,1800,2.75,50,0.204,0.0275,0.796,0.1998,Low,20.4,Low
66:15:00,"[1, 1, 1, 0]",96,26.3,"30 Patrol, 35 Ambulance, 43 Patrol, 29 Vans",55,1800,1.333333333,50,0.474,0.013333333,0.526,0.320133333,High,47.4,Medium
66:16:00,"[1, 0, 0, 0]",97,45.9,"65 Patrol, 54 Fire Extinguisher, 72 Cars, 42 Bikes",49,1800,1.347222222,50,0.082,0.013472222,0.918,0.217788889,Moderate,8.2,Low
66:17:00,"[0, 0, 0, 0]",82,46.6,"53 Fire Extinguisher, 59 Fire Extinguisher",87,1800,1.138888889,50,0.068,0.011388889,0.932,0.366155556,High,6.8,Low
66:18:00,"[1, 0, 0, 1]",167,25.9,"85 Fire Extinguisher, 35 Ambulance",67,1800,2.319444444,50,0.482,0.023194444,0.518,0.373677778,High,48.2,Medium
66:19:00,"[0, 0, 0, 0]",63,42.1,"61 Bikes, 51 Patrol",35,1800,0.875,50,0.158,0.00875,0.842,0.1751,Low,15.8,Low
66:20:00,"[0, 1, 0, 1]",81,28.6,"22 Fire Extinguisher, 51 Cars, 26 Trucks",88,1800,1.125,50,0.428,0.01125,0.572,0.4421,Very High,42.8,Medium
66:21:00,"[0, 0, 1, 0]",93,44.1,"100 Ambulance, 77 Ambulance, 69 Trucks",66,1800,1.291666667,50,0.118,0.012916667,0.882,0.292766667,Moderate,11.8,Low
66:22:00,"[0, 1, 1, 0]",138,49.9,"81 Trucks, 45 Vans, 42 Fire Extinguisher",71,1800,1.916666667,50,0.002,0.019166667,0.998,0.292066667,Moderate,0.2,Low
66:23:00,"[0, 1, 1, 0]",102,20.9,"45 Fire Extinguisher, 21 Patrol",51,1800,1.416666667,50,0.582,0.014166667,0.418,0.326066667,High,58.2,Medium
66:24:00,"[0, 0, 0, 1]",127,46.9,"33 Fire Extinguisher, 86 Patrol",49,1800,1.763888889,50,0.062,0.017638889,0.938,0.215455556,Moderate,6.2,Low
66:25:00,"[1, 1, 0, 0]",158,38.7,"76 Vans, 81 Trucks, 50 Vans",61,1800,2.194444444,50,0.226,0.021944444,0.774,0.297977778,Moderate,22.6,Low
66:26:00,"[1, 0, 0, 0]",65,49.2,"19 Cars, 46 Trucks, 89 Cars",87,1800,0.902777778,50,0.016,0.009027778,0.984,0.354811111,High,1.6,Low
66:27:00,"[1, 1, 0, 0]",98,34,"88 Ambulance, 58 Ambulance, 47 Ambulance",56,1800,1.361111111,50,0.32,0.013611111,0.68,0.293444444,Moderate,32,Medium
66:28:00,"[1, 1, 0, 0]",144,45.4,"93 Bikes, 99 Vans",45,1800,2,50,0.092,0.02,0.908,0.2064,Moderate,9.2,Low
66:29:00,"[0, 1, 1, 0]",180,21.9,"20 Fire Extinguisher, 89 Cars, 17 Trucks, 25 Trucks",87,1800,2.5,50,0.562,0.025,0.438,0.4704,Very High,56.2,Medium
66:30:00,"[0, 0, 0, 0]",87,30.1,"44 Trucks, 72 Cars",39,1800,1.208333333,50,0.398,0.012083333,0.602,0.240433333,Moderate,39.8,Medium
66:31:00,"[0, 0, 0, 1]",76,22,"60 Patrol, 59 Ambulance",62,1800,1.055555556,50,0.56,0.010555556,0.44,0.364222222,High,56,Medium
66:32:00,"[1, 0, 0, 0]",123,49.3,"17 Bikes, 70 Patrol, 100 Patrol, 53 Cars",30,1800,1.708333333,50,0.014,0.017083333,0.986,0.129633333,Low,1.4,Low
66:33:00,"[0, 0, 1, 0]",155,44.5,"88 Vans, 64 Ambulance",42,1800,2.152777778,50,0.11,0.021527778,0.89,0.198611111,Low,11,Low
66:34:00,"[0, 0, 1, 0]",179,45.6,"64 Patrol, 67 Patrol, 80 Trucks",62,1800,2.486111111,50,0.088,0.024861111,0.912,0.275544444,Moderate,8.8,Low
66:35:00,"[0, 1, 0, 0]",197,48.1,"92 Cars, 84 Fire Extinguisher",90,1800,2.736111111,50,0.038,0.027361111,0.962,0.378544444,High,3.8,Low
66:36:00,"[0, 1, 0, 0]",184,22.6,"32 Patrol, 40 Trucks, 62 Cars",49,1800,2.555555556,50,0.548,0.025555556,0.452,0.315822222,High,54.8,Medium
66:37:00,"[1, 1, 1, 1]",140,31.6,"26 Ambulance, 92 Ambulance, 81 Trucks",43,1800,1.944444444,50,0.368,0.019444444,0.632,0.253377778,Moderate,36.8,Medium
66:38:00,"[0, 0, 1, 1]",68,22.1,"20 Cars, 78 Bikes, 45 Fire Extinguisher",55,1800,0.944444444,50,0.558,0.009444444,0.442,0.335377778,High,55.8,Medium
66:39:00,"[1, 1, 1, 0]",56,26.3,"26 Fire Extinguisher, 79 Cars",30,1800,0.777777778,50,0.474,0.007777778,0.526,0.217911111,Moderate,47.4,Medium
66:40:00,"[0, 1, 0, 1]",160,26.9,"52 Vans, 48 Cars, 99 Vans, 76 Patrol",74,1800,2.222222222,50,0.462,0.022222222,0.538,0.397288889,High,46.2,Medium
66:41:00,"[1, 0, 0, 0]",197,34.1,"43 Fire Extinguisher, 42 Bikes",38,1800,2.736111111,50,0.318,0.027361111,0.682,0.226544444,Moderate,31.8,Medium
66:42:00,"[0, 0, 1, 0]",164,28.1,"16 Cars, 99 Fire Extinguisher, 75 Trucks, 93 Cars",83,1800,2.277777778,50,0.438,0.022777778,0.562,0.428711111,Very High,43.8,Medium
66:43:00,"[0, 0, 1, 1]",151,23,"85 Ambulance, 47 Cars",79,1800,2.097222222,50,0.54,0.020972222,0.46,0.432388889,Very High,54,Medium
66:44:00,"[0, 0, 0, 1]",192,25,"70 Trucks, 73 Ambulance, 47 Fire Extinguisher",74,1800,2.666666667,50,0.5,0.026666667,0.5,0.406666667,Very High,50,Medium
66:45:00,"[0, 1, 0, 0]",134,24.4,"13 Bikes, 75 Trucks, 29 Vans",61,1800,1.861111111,50,0.512,0.018611111,0.488,0.353844444,High,51.2,Medium
66:46:00,"[1, 1, 1, 0]",104,49.2,"24 Ambulance, 97 Bikes",31,1800,1.444444444,50,0.016,0.014444444,0.984,0.132977778,Low,1.6,Low
66:47:00,"[0, 1, 1, 0]",196,42.8,"29 Fire Extinguisher, 19 Bikes, 75 Fire Extinguisher, 44 Bikes",36,1800,2.722222222,50,0.144,0.027222222,0.856,0.183688889,Low,14.4,Low
66:48:00,"[1, 0, 0, 1]",109,49,"41 Patrol, 14 Vans",56,1800,1.513888889,50,0.02,0.015138889,0.98,0.234055556,Moderate,2,Low
66:49:00,"[0, 1, 1, 1]",85,33.2,"37 Fire Extinguisher, 86 Ambulance, 22 Vans, 53 Patrol",60,1800,1.180555556,50,0.336,0.011805556,0.664,0.311922222,High,33.6,Medium
66:50:00,"[0, 1, 0, 0]",177,28.4,"90 Vans, 21 Fire Extinguisher",54,1800,2.458333333,50,0.432,0.024583333,0.568,0.312233333,High,43.2,Medium
66:51:00,"[0, 1, 0, 1]",180,43.9,"74 Ambulance, 16 Fire Extinguisher, 55 Ambulance",33,1800,2.5,50,0.122,0.025,0.878,0.1664,Low,12.2,Low
66:52:00,"[1, 0, 1, 0]",173,29.8,"93 Patrol, 27 Fire Extinguisher, 66 Patrol",66,1800,2.402777778,50,0.404,0.024027778,0.596,0.354411111,High,40.4,Medium
66:53:00,"[0, 1, 1, 1]",170,29,"77 Ambulance, 77 Trucks, 60 Cars, 31 Vans",54,1800,2.361111111,50,0.42,0.023611111,0.58,0.309444444,High,42,Medium
66:54:00,"[0, 1, 1, 0]",82,27,"13 Trucks, 42 Cars, 78 Cars, 10 Fire Extinguisher",74,1800,1.138888889,50,0.46,0.011388889,0.54,0.392555556,High,46,Medium
66:55:00,"[1, 1, 0, 1]",136,23.9,"73 Cars, 96 Vans",55,1800,1.888888889,50,0.522,0.018888889,0.478,0.331955556,High,52.2,Medium
66:56:00,"[0, 0, 0, 0]",124,27.7,"100 Vans, 80 Trucks, 78 Cars, 64 Cars",88,1800,1.722222222,50,0.446,0.017222222,0.554,0.448088889,Very High,44.6,Medium
66:57:00,"[0, 1, 1, 0]",80,30.7,"11 Trucks, 48 Ambulance, 54 Cars",50,1800,1.111111111,50,0.386,0.011111111,0.614,0.281644444,Moderate,38.6,Medium
66:58:00,"[1, 0, 1, 0]",82,40.2,"37 Fire Extinguisher, 69 Vans, 88 Fire Extinguisher, 73 Bikes",44,1800,1.138888889,50,0.196,0.011388889,0.804,0.219755556,Moderate,19.6,Low
66:59:00,"[1, 0, 1, 0]",99,21.9,"91 Trucks, 62 Bikes",77,1800,1.375,50,0.562,0.01375,0.438,0.4259,Very High,56.2,Medium
67:00:00,"[0, 0, 0, 0]",69,26.3,"88 Patrol, 59 Vans, 84 Fire Extinguisher",40,1800,0.958333333,50,0.474,0.009583333,0.526,0.258633333,Moderate,47.4,Medium
67:01:00,"[1, 0, 1, 1]",120,44.3,"62 Patrol, 42 Fire Extinguisher, 60 Ambulance",87,1800,1.666666667,50,0.114,0.016666667,0.886,0.377466667,High,11.4,Low
67:02:00,"[0, 0, 1, 0]",193,24.4,"11 Fire Extinguisher, 17 Fire Extinguisher, 34 Patrol",38,1800,2.680555556,50,0.512,0.026805556,0.488,0.265122222,Moderate,51.2,Medium
67:03:00,"[0, 1, 1, 1]",147,30.3,"71 Vans, 98 Patrol",33,1800,2.041666667,50,0.394,0.020416667,0.606,0.218966667,Moderate,39.4,Medium
67:04:00,"[0, 0, 1, 1]",158,45.9,"68 Bikes, 83 Ambulance, 97 Ambulance",65,1800,2.194444444,50,0.082,0.021944444,0.918,0.285177778,Moderate,8.2,Low
67:05:00,"[1, 0, 1, 0]",178,24.6,"66 Fire Extinguisher, 89 Trucks",53,1800,2.472222222,50,0.508,0.024722222,0.492,0.323488889,High,50.8,Medium
67:06:00,"[0, 1, 1, 1]",170,22.5,"24 Vans, 26 Trucks, 69 Trucks, 59 Patrol",67,1800,2.361111111,50,0.55,0.023611111,0.45,0.387444444,High,55,Medium
67:07:00,"[1, 1, 0, 0]",140,34.5,"41 Patrol, 87 Fire Extinguisher, 70 Cars",87,1800,1.944444444,50,0.31,0.019444444,0.69,0.417777778,Very High,31,Medium
67:08:00,"[1, 0, 1, 1]",186,29.1,"26 Bikes, 16 Bikes",46,1800,2.583333333,50,0.418,0.025833333,0.582,0.277933333,Moderate,41.8,Medium
67:09:00,"[1, 0, 1, 1]",175,36.9,"15 Fire Extinguisher, 22 Fire Extinguisher",49,1800,2.430555556,50,0.262,0.024305556,0.738,0.258122222,Moderate,26.2,Low
67:10:00,"[0, 1, 0, 1]",92,44.1,"96 Ambulance, 76 Patrol",64,1800,1.277777778,50,0.118,0.012777778,0.882,0.284711111,Moderate,11.8,Low
67:11:00,"[1, 0, 0, 1]",178,24.1,"85 Ambulance, 40 Cars",34,1800,2.472222222,50,0.518,0.024722222,0.482,0.249488889,Moderate,51.8,Medium
67:12:00,"[1, 0, 0, 1]",165,37.4,"20 Patrol, 44 Trucks, 11 Vans, 34 Trucks",52,1800,2.291666667,50,0.252,0.022916667,0.748,0.267566667,Moderate,25.2,Low
67:13:00,"[1, 0, 1, 1]",187,35.2,"82 Ambulance, 75 Fire Extinguisher, 96 Vans, 45 Vans",74,1800,2.597222222,50,0.296,0.025972222,0.704,0.365588889,High,29.6,Low
67:14:00,"[0, 1, 0, 0]",173,24.3,"35 Trucks, 29 Patrol, 45 Vans",79,1800,2.402777778,50,0.514,0.024027778,0.486,0.428411111,Very High,51.4,Medium
67:15:00,"[0, 1, 0, 1]",137,38.7,"13 Bikes, 32 Cars, 53 Bikes, 56 Patrol",55,1800,1.902777778,50,0.226,0.019027778,0.774,0.272811111,Moderate,22.6,Low
67:16:00,"[1, 0, 0, 0]",77,28.2,"82 Vans, 38 Patrol, 80 Patrol, 78 Cars",90,1800,1.069444444,50,0.436,0.010694444,0.564,0.451477778,Very High,43.6,Medium
67:17:00,"[0, 0, 1, 0]",60,34.6,"99 Fire Extinguisher, 53 Patrol, 58 Vans",44,1800,0.833333333,50,0.308,0.008333333,0.692,0.240933333,Moderate,30.8,Medium
67:18:00,"[1, 1, 1, 0]",62,22.5,"74 Patrol, 92 Vans, 34 Ambulance",88,1800,0.861111111,50,0.55,0.008611111,0.45,0.465444444,Very High,55,Medium
67:19:00,"[1, 1, 1, 1]",81,33.8,"68 Patrol, 19 Bikes, 29 Ambulance",36,1800,1.125,50,0.324,0.01125,0.676,0.2133,Moderate,32.4,Medium
67:20:00,"[0, 1, 1, 1]",186,29.2,"88 Ambulance, 18 Vans, 65 Trucks, 89 Cars",53,1800,2.583333333,50,0.416,0.025833333,0.584,0.305533333,High,41.6,Medium
67:21:00,"[0, 1, 1, 1]",59,44.7,"16 Fire Extinguisher, 69 Patrol, 44 Vans, 14 Vans",57,1800,0.819444444,50,0.106,0.008194444,0.894,0.252477778,Moderate,10.6,Low
67:22:00,"[1, 0, 1, 0]",105,21.7,"11 Fire Extinguisher, 84 Fire Extinguisher, 86 Fire Extinguisher",35,1800,1.458333333,50,0.566,0.014583333,0.434,0.259033333,Moderate,56.6,Medium
67:23:00,"[1, 0, 1, 0]",100,32.6,"22 Patrol, 96 Trucks, 31 Bikes",41,1800,1.388888889,50,0.348,0.013888889,0.652,0.239155556,Moderate,34.8,Medium
67:24:00,"[0, 1, 1, 1]",122,33.8,"14 Fire Extinguisher, 58 Ambulance, 56 Patrol, 81 Bikes",46,1800,1.694444444,50,0.324,0.016944444,0.676,0.255577778,Moderate,32.4,Medium
67:25:00,"[0, 0, 1, 0]",113,41.8,"70 Vans, 10 Ambulance, 72 Patrol, 31 Bikes",50,1800,1.569444444,50,0.164,0.015694444,0.836,0.239077778,Moderate,16.4,Low
67:26:00,"[0, 1, 1, 1]",152,37.2,"36 Bikes, 14 Ambulance",42,1800,2.111111111,50,0.256,0.021111111,0.744,0.227644444,Moderate,25.6,Low
67:27:00,"[0, 0, 1, 0]",79,40,"53 Cars, 68 Bikes, 26 Bikes, 98 Ambulance",69,1800,1.097222222,50,0.2,0.010972222,0.8,0.320388889,High,20,Low
67:28:00,"[0, 0, 1, 1]",84,43.3,"26 Vans, 72 Bikes, 44 Patrol, 87 Vans",55,1800,1.166666667,50,0.134,0.011666667,0.866,0.251466667,Moderate,13.4,Low
67:29:00,"[1, 0, 1, 1]",140,45.9,"91 Cars, 39 Vans, 41 Trucks",84,1800,1.944444444,50,0.082,0.019444444,0.918,0.360177778,High,8.2,Low
67:30:00,"[0, 1, 0, 1]",87,29.4,"43 Trucks, 76 Ambulance, 37 Patrol, 88 Cars",71,1800,1.208333333,50,0.412,0.012083333,0.588,0.371233333,High,41.2,Medium
67:31:00,"[1, 0, 1, 1]",143,36.1,"31 Cars, 19 Cars",48,1800,1.986111111,50,0.278,0.019861111,0.722,0.255544444,Moderate,27.8,Low
67:32:00,"[1, 0, 1, 1]",156,45.2,"65 Trucks, 77 Vans, 50 Ambulance, 48 Cars",85,1800,2.166666667,50,0.096,0.021666667,0.904,0.367866667,High,9.6,Low
67:33:00,"[0, 0, 1, 1]",108,49.7,"68 Cars, 82 Cars, 17 Ambulance, 34 Vans",48,1800,1.5,50,0.006,0.015,0.994,0.1992,Low,0.6,Low
67:34:00,"[0, 0, 0, 0]",105,46.7,"20 Patrol, 88 Fire Extinguisher, 11 Patrol, 78 Vans",38,1800,1.458333333,50,0.066,0.014583333,0.934,0.171033333,Low,6.6,Low
67:35:00,"[1, 0, 0, 0]",56,31.1,"69 Ambulance, 66 Ambulance, 48 Cars, 69 Patrol",75,1800,0.777777778,50,0.378,0.007777778,0.622,0.378711111,High,37.8,Medium
67:36:00,"[0, 1, 1, 1]",106,25.9,"13 Ambulance, 78 Cars, 47 Bikes, 24 Bikes",79,1800,1.472222222,50,0.482,0.014722222,0.518,0.418288889,Very High,48.2,Medium
67:37:00,"[1, 1, 0, 1]",172,34.7,"12 Patrol, 73 Patrol, 43 Trucks, 60 Fire Extinguisher",50,1800,2.388888889,50,0.306,0.023888889,0.694,0.270755556,Moderate,30.6,Medium
67:38:00,"[0, 0, 1, 0]",63,42.2,"32 Cars, 45 Fire Extinguisher, 89 Ambulance",67,1800,0.875,50,0.156,0.00875,0.844,0.3027,High,15.6,Low
67:39:00,"[1, 0, 0, 1]",151,34.8,"83 Vans, 44 Trucks",73,1800,2.097222222,50,0.304,0.020972222,0.696,0.361188889,High,30.4,Medium
67:40:00,"[0, 1, 1, 0]",128,34.5,"62 Cars, 49 Fire Extinguisher, 51 Cars, 72 Ambulance",87,1800,1.777777778,50,0.31,0.017777778,0.69,0.417111111,Very High,31,Medium
67:41:00,"[0, 0, 0, 0]",158,45.1,"44 Fire Extinguisher, 24 Trucks, 36 Fire Extinguisher",34,1800,2.194444444,50,0.098,0.021944444,0.902,0.164377778,Low,9.8,Low
67:42:00,"[1, 1, 0, 0]",143,30.8,"70 Vans, 88 Patrol",73,1800,1.986111111,50,0.384,0.019861111,0.616,0.376744444,High,38.4,Medium
67:43:00,"[0, 0, 1, 0]",148,45.8,"37 Cars, 32 Vans, 88 Cars",50,1800,2.055555556,50,0.084,0.020555556,0.916,0.225022222,Moderate,8.4,Low
67:44:00,"[1, 1, 1, 1]",51,32.2,"28 Vans, 48 Trucks",67,1800,0.708333333,50,0.356,0.007083333,0.644,0.342033333,High,35.6,Medium
67:45:00,"[0, 1, 0, 0]",131,29.8,"82 Vans, 77 Fire Extinguisher",83,1800,1.819444444,50,0.404,0.018194444,0.596,0.420077778,Very High,40.4,Medium
67:46:00,"[1, 0, 1, 1]",140,33.6,"67 Bikes, 41 Patrol, 13 Trucks",63,1800,1.944444444,50,0.328,0.019444444,0.672,0.325377778,High,32.8,Medium
67:47:00,"[0, 0, 0, 0]",118,42.9,"72 Fire Extinguisher, 90 Fire Extinguisher, 43 Patrol",44,1800,1.638888889,50,0.142,0.016388889,0.858,0.210955556,Moderate,14.2,Low
67:48:00,"[0, 1, 1, 0]",124,23.8,"91 Bikes, 56 Cars, 24 Patrol, 48 Trucks",37,1800,1.722222222,50,0.524,0.017222222,0.476,0.259688889,Moderate,52.4,Medium
67:49:00,"[0, 0, 1, 0]",198,25.9,"53 Fire Extinguisher, 17 Vans",38,1800,2.75,50,0.482,0.0275,0.518,0.2594,Moderate,48.2,Medium
67:50:00,"[0, 0, 0, 0]",144,48.5,"88 Ambulance, 73 Bikes, 91 Patrol, 90 Trucks",49,1800,2,50,0.03,0.02,0.97,0.21,Moderate,3,Low
67:51:00,"[1, 1, 0, 1]",159,25.3,"78 Ambulance, 19 Trucks, 45 Trucks, 23 Fire Extinguisher",64,1800,2.208333333,50,0.494,0.022083333,0.506,0.363633333,High,49.4,Medium
67:52:00,"[1, 0, 0, 1]",176,37,"33 Patrol, 92 Fire Extinguisher, 83 Bikes, 95 Patrol",75,1800,2.444444444,50,0.26,0.024444444,0.74,0.361777778,High,26,Low
67:53:00,"[0, 1, 1, 1]",76,37.4,"20 Fire Extinguisher, 90 Cars, 32 Patrol, 49 Trucks",71,1800,1.055555556,50,0.252,0.010555556,0.748,0.338622222,High,25.2,Low
67:54:00,"[0, 0, 1, 1]",170,34.7,"31 Patrol, 61 Fire Extinguisher, 46 Trucks",38,1800,2.361111111,50,0.306,0.023611111,0.694,0.222644444,Moderate,30.6,Medium
67:55:00,"[0, 0, 0, 0]",127,39.3,"42 Trucks, 60 Ambulance, 25 Vans",78,1800,1.763888889,50,0.214,0.017638889,0.786,0.361855556,High,21.4,Low
67:56:00,"[1, 1, 0, 0]",74,26.9,"27 Cars, 36 Trucks, 27 Fire Extinguisher, 46 Trucks",63,1800,1.027777778,50,0.462,0.010277778,0.538,0.348511111,High,46.2,Medium
67:57:00,"[0, 0, 0, 0]",139,36.6,"73 Ambulance, 25 Cars",78,1800,1.930555556,50,0.268,0.019305556,0.732,0.373322222,High,26.8,Low
67:58:00,"[0, 0, 1, 0]",65,31.2,"24 Ambulance, 43 Patrol, 71 Bikes",83,1800,0.902777778,50,0.376,0.009027778,0.624,0.410811111,Very High,37.6,Medium
67:59:00,"[0, 0, 0, 1]",148,39.9,"68 Cars, 31 Ambulance, 73 Bikes",47,1800,2.055555556,50,0.202,0.020555556,0.798,0.236622222,Moderate,20.2,Low
68:00:00,"[1, 1, 1, 1]",136,24.2,"97 Vans, 60 Ambulance, 14 Fire Extinguisher, 52 Vans",74,1800,1.888888889,50,0.516,0.018888889,0.484,0.406755556,Very High,51.6,Medium
68:01:00,"[1, 0, 0, 0]",95,37.1,"73 Fire Extinguisher, 49 Ambulance, 23 Vans, 69 Cars",46,1800,1.319444444,50,0.258,0.013194444,0.742,0.240877778,Moderate,25.8,Low
68:02:00,"[0, 1, 0, 1]",51,25.6,"39 Ambulance, 61 Fire Extinguisher",54,1800,0.708333333,50,0.488,0.007083333,0.512,0.316433333,High,48.8,Medium
68:03:00,"[0, 0, 0, 0]",83,28.4,"83 Cars, 31 Vans, 82 Patrol, 51 Ambulance",64,1800,1.152777778,50,0.432,0.011527778,0.568,0.347011111,High,43.2,Medium
68:04:00,"[0, 0, 0, 1]",160,26.6,"45 Vans, 39 Trucks, 80 Fire Extinguisher, 72 Patrol",44,1800,2.222222222,50,0.468,0.022222222,0.532,0.278488889,Moderate,46.8,Medium
68:05:00,"[1, 1, 1, 0]",173,25.5,"74 Fire Extinguisher, 15 Bikes",83,1800,2.402777778,50,0.49,0.024027778,0.51,0.439611111,Very High,49,Medium
68:06:00,"[1, 1, 0, 0]",101,44.8,"21 Ambulance, 56 Cars, 58 Ambulance",66,1800,1.402777778,50,0.104,0.014027778,0.896,0.290411111,Moderate,10.4,Low
68:07:00,"[0, 0, 0, 0]",91,28.6,"67 Ambulance, 60 Fire Extinguisher, 59 Ambulance",66,1800,1.263888889,50,0.428,0.012638889,0.572,0.354655556,High,42.8,Medium
68:08:00,"[1, 1, 1, 0]",50,47.8,"26 Patrol, 43 Patrol, 70 Bikes",60,1800,0.694444444,50,0.044,0.006944444,0.956,0.251577778,Moderate,4.4,Low
68:09:00,"[0, 1, 1, 1]",68,49.1,"77 Patrol, 47 Ambulance, 31 Fire Extinguisher",81,1800,0.944444444,50,0.018,0.009444444,0.982,0.331377778,High,1.8,Low
68:10:00,"[0, 1, 0, 0]",66,37.1,"41 Cars, 29 Patrol, 16 Trucks, 37 Bikes",74,1800,0.916666667,50,0.258,0.009166667,0.742,0.351266667,High,25.8,Low
68:11:00,"[0, 0, 0, 1]",131,24.3,"33 Cars, 33 Cars",69,1800,1.819444444,50,0.514,0.018194444,0.486,0.386077778,High,51.4,Medium
68:12:00,"[1, 1, 1, 1]",99,31.2,"78 Trucks, 18 Vans, 13 Ambulance, 65 Bikes",46,1800,1.375,50,0.376,0.01375,0.624,0.2647,Moderate,37.6,Medium
68:13:00,"[0, 0, 0, 1]",79,43.9,"19 Fire Extinguisher, 57 Cars",82,1800,1.097222222,50,0.122,0.010972222,0.878,0.356788889,High,12.2,Low
68:14:00,"[1, 1, 0, 0]",65,31,"86 Fire Extinguisher, 67 Cars, 66 Trucks, 10 Trucks",86,1800,0.902777778,50,0.38,0.009027778,0.62,0.423611111,Very High,38,Medium
68:15:00,"[0, 1, 0, 1]",64,22.6,"42 Ambulance, 79 Patrol",35,1800,0.888888889,50,0.548,0.008888889,0.452,0.253155556,Moderate,54.8,Medium
68:16:00,"[0, 1, 1, 0]",74,36.7,"53 Vans, 33 Ambulance, 64 Bikes, 11 Ambulance",88,1800,1.027777778,50,0.266,0.010277778,0.734,0.409311111,Very High,26.6,Low
68:17:00,"[0, 1, 0, 1]",183,45.4,"15 Patrol, 56 Vans, 45 Patrol",36,1800,2.541666667,50,0.092,0.025416667,0.908,0.172566667,Low,9.2,Low
68:18:00,"[1, 1, 1, 0]",180,43.9,"34 Ambulance, 38 Vans, 27 Fire Extinguisher",58,1800,2.5,50,0.122,0.025,0.878,0.2664,Moderate,12.2,Low
68:19:00,"[1, 0, 1, 1]",97,25.3,"23 Fire Extinguisher, 26 Cars, 80 Patrol",66,1800,1.347222222,50,0.494,0.013472222,0.506,0.368188889,High,49.4,Medium
68:20:00,"[1, 1, 0, 0]",56,40.2,"27 Vans, 65 Patrol, 36 Bikes",54,1800,0.777777778,50,0.196,0.007777778,0.804,0.258311111,Moderate,19.6,Low
68:21:00,"[0, 0, 1, 1]",120,26.6,"52 Fire Extinguisher, 22 Trucks",58,1800,1.666666667,50,0.468,0.016666667,0.532,0.332266667,High,46.8,Medium
68:22:00,"[0, 1, 1, 0]",175,26.5,"19 Patrol, 97 Trucks, 58 Ambulance",45,1800,2.430555556,50,0.47,0.024305556,0.53,0.283722222,Moderate,47,Medium
68:23:00,"[0, 1, 1, 1]",109,46.2,"80 Trucks, 75 Fire Extinguisher, 74 Cars",52,1800,1.513888889,50,0.076,0.015138889,0.924,0.229255556,Moderate,7.6,Low
68:24:00,"[1, 0, 0, 1]",116,27.5,"16 Cars, 73 Ambulance, 71 Patrol",48,1800,1.611111111,50,0.45,0.016111111,0.55,0.288444444,Moderate,45,Medium
68:25:00,"[0, 0, 0, 0]",149,27.9,"11 Ambulance, 36 Ambulance, 42 Trucks, 73 Trucks",52,1800,2.069444444,50,0.442,0.020694444,0.558,0.304677778,High,44.2,Medium
68:26:00,"[0, 1, 1, 0]",71,20,"57 Cars, 85 Fire Extinguisher, 51 Patrol, 19 Vans",65,1800,0.986111111,50,0.6,0.009861111,0.4,0.383944444,High,60,Medium
68:27:00,"[0, 1, 1, 0]",183,46.1,"54 Bikes, 43 Trucks, 50 Ambulance",58,1800,2.541666667,50,0.078,0.025416667,0.922,0.257766667,Moderate,7.8,Low
68:28:00,"[1, 1, 0, 1]",177,43.8,"60 Patrol, 73 Cars, 51 Patrol",43,1800,2.458333333,50,0.124,0.024583333,0.876,0.206633333,Moderate,12.4,Low
