remote_worker_id,location,industry,age,experience_years,average_daily_work_hours,break_frequency_per_day,task_completion_rate,late_task_ratio,calendar_scheduled_usage,focus_time_minutes,tool_usage_frequency,automated_task_count,AI_assisted_planning,real_time_feedback_score,productivity_label,productivity_score,congestionStatus,avg_vehicle_count,avg_speed,avg_traffic_reduction
W0467,City,Education,48,20,6.08,1,92.9749266999267,0.0296348076880581,94.511364951199,227,15,12,0,82,High,49.59,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0468,Town,Finance,23,11,7.74,2,62.3047814519158,0.272300884554427,43.232929438087,65,14,12,1,71,Low,29.44,Low,125.641259698768,42.4201734367869,15.1596531264263
W0469,City,Education,34,15,6.97,1,91.0448239530784,0.023751612059406,87.5980104464541,199,1,6,1,97,High,46.88,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0470,Village,Healthcare,53,32,8.75,4,90.1427698168583,0.0601316824336151,91.2526519173478,229,10,6,1,52,High,48.79,Low,125.641259698768,42.4201734367869,15.1596531264263
W0471,Village,Education,52,28,7.66,1,64.5247169145407,0.29780458859281,43.0077339316853,99,0,3,1,72,Low,27.02,Low,125.641259698768,42.4201734367869,15.1596531264263
W0472,Town,Education,37,22,8.5,4,92.8301696588377,0.0437963963962569,87.0999008207671,239,14,8,1,70,High,49.73,Low,125.641259698768,42.4201734367869,15.1596531264263
W0473,Village,Healthcare,53,17,7.14,1,84.4248594442213,0.223778940220854,65.7927077904329,152,18,7,1,90,Medium,41.91,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0474,City,Retail,53,26,7.18,1,79.7839663107837,0.202554931858693,60.3739810922469,120,3,11,1,72,Medium,36.63,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0475,Town,Retail,55,7,9.29,5,94.4660190110666,0.045764561603354,85.1736354760286,209,10,0,1,53,High,49,Low,125.641259698768,42.4201734367869,15.1596531264263
W0476,City,Education,32,26,8.02,2,72.961039692924,0.386389756518301,44.8529287220827,82,4,1,0,70,Low,27.83,Low,125.641259698768,42.4201734367869,15.1596531264263
W0477,City,Healthcare,31,25,6.64,2,64.4358292111046,0.358763968597981,33.5089932578499,92,2,12,0,86,Low,22.88,Low,125.641259698768,42.4201734367869,15.1596531264263
W0478,Town,Healthcare,36,10,8.58,3,62.8978082420017,0.387728973769256,53.6402267271268,75,12,14,0,92,Low,28.15,Low,125.641259698768,42.4201734367869,15.1596531264263
W0479,City,Finance,38,19,6.86,5,65.5489864075447,0.261675872966577,40.835404910689,117,9,12,0,80,Low,27.06,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0480,Village,Retail,39,11,7.77,5,61.5713750078822,0.293683497786741,47.8113279955516,72,10,1,1,70,Low,29.13,Low,125.641259698768,42.4201734367869,15.1596531264263
W0481,City,IT,30,13,9.7,2,97.5298161729612,0.0106368166385244,81.6469828792857,225,17,11,0,75,High,48.98,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0482,Town,Retail,46,8,5.78,5,91.8631677651853,0.00997262038533679,87.2664895113802,199,1,11,1,90,High,47.2,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0483,Town,Retail,35,4,7.29,2,60.6075605000999,0.302271696369348,35.1962105641344,118,6,10,0,84,Low,23.45,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0484,Town,Finance,46,31,7.99,5,83.0058766044662,0.187583473505807,63.9857328618031,162,8,14,1,87,Medium,39.49,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0485,City,IT,43,28,8.42,1,88.3842759468119,0.132210268768235,69.8166209370336,137,9,14,1,73,Medium,43.01,Low,125.641259698768,42.4201734367869,15.1596531264263
W0486,Town,Finance,51,11,6.01,2,99.5053447452817,0.0980414360232807,90.9091339078498,225,17,7,0,60,High,50.55,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0487,Town,IT,41,1,5.66,2,81.4914612808245,0.113278347282209,71.5709831099867,157,6,14,0,90,Medium,38.89,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0488,City,Education,42,24,8.81,4,68.2251747119749,0.259246282515524,57.7978225978985,107,6,0,1,78,Low,32.68,Low,125.641259698768,42.4201734367869,15.1596531264263
W0489,Village,IT,53,31,6.64,5,61.0622029771367,0.354732318024171,48.0893935288747,70,2,3,1,96,Low,26.82,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0490,City,Finance,42,26,6.59,5,78.401558418364,0.196346343368653,65.245635681296,173,11,9,1,52,Medium,38.88,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0491,Town,Retail,56,5,9.36,2,65.53684706657,0.298350768712142,47.7014221326776,98,6,11,0,50,Low,27.46,Low,125.641259698768,42.4201734367869,15.1596531264263
W0492,Town,IT,53,20,7.58,1,86.6513311818572,0.142691539684027,66.9040909614639,132,16,4,0,68,Medium,41.2,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0493,City,IT,51,11,7.59,1,98.9082413151063,0.00944624258010869,99.7775142427509,236,0,8,1,95,High,51.63,Low,125.641259698768,42.4201734367869,15.1596531264263
W0494,Village,Healthcare,33,33,7.28,1,97.2942609398272,0.0963943734268943,83.1135042552848,208,4,6,0,98,High,45.73,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0495,Town,Retail,39,27,6.03,5,98.4470916707586,0.0418383337713272,88.8171022540503,188,15,7,1,71,High,51.96,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0496,Town,Education,42,34,8.31,4,84.3898430380425,0.190378883518788,61.3551367988435,148,14,13,0,63,Medium,38.55,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0497,Town,Finance,34,15,7.99,2,77.6142619173632,0.15189242767948,66.6114046569491,163,1,10,0,98,Medium,35.36,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0498,City,Education,42,32,7.7,3,77.2314637204849,0.10661383245963,67.4857626465481,174,8,8,0,63,Medium,37.27,Low,125.641259698768,42.4201734367869,15.1596531264263
W0499,Town,Retail,29,21,7.36,4,90.334379855611,0.0470249085328754,99.0889538970598,226,6,12,0,93,High,47.74,Low,125.641259698768,42.4201734367869,15.1596531264263
W0500,Village,IT,28,5,7.15,3,84.8551891539075,0.150691835656794,65.8896225922739,121,3,6,0,65,Medium,37.78,Low,125.641259698768,42.4201734367869,15.1596531264263
W0501,Town,IT,44,6,8.59,4,63.4785593418344,0.346379775300905,37.9787049639067,101,19,4,1,82,Low,29.02,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0502,Town,Retail,53,22,7.33,1,84.7592759356506,0.188023066761035,75.8228023494426,127,17,12,1,62,Medium,44.17,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0503,Village,IT,32,18,7.42,5,83.150530306025,0.137322447300733,72.5634342819755,146,3,14,0,87,Medium,38.75,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0504,Town,IT,43,14,8.14,3,93.4027498223403,0.0620832632774193,97.8199074928853,219,12,4,1,98,High,51.46,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0505,City,IT,43,10,7.75,4,81.8542263474027,0.146706316324498,76.5641576494686,174,0,9,1,61,Medium,40.47,Low,125.641259698768,42.4201734367869,15.1596531264263
W0506,City,Finance,46,13,9.47,5,90.6150573645864,0.00513343713236776,87.6030028391534,201,2,10,0,87,High,45.14,Low,125.641259698768,42.4201734367869,15.1596531264263
W0507,City,Finance,43,31,5.39,3,69.9822357002729,0.273655543188924,37.3158035984245,94,15,5,1,88,Low,30.76,Low,125.641259698768,42.4201734367869,15.1596531264263
W0508,Village,Healthcare,49,30,7.86,2,92.2112326288901,0.02742618501589,90.9522396828562,220,3,4,0,82,High,46.27,Low,125.641259698768,42.4201734367869,15.1596531264263
W0509,Town,Education,50,3,6.65,4,75.1988301863907,0.123012636911633,68.0015812686075,143,15,12,1,82,Medium,39.99,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0510,City,Retail,34,30,6.37,2,82.150350613087,0.168252315769667,74.5761946665427,164,18,11,1,78,Medium,43.55,Low,125.641259698768,42.4201734367869,15.1596531264263
W0511,Village,Retail,39,6,6.95,1,67.1429808306937,0.26917746054902,51.4307698315311,76,0,10,1,54,Low,29.77,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0512,Town,Retail,23,29,7.57,2,97.078621034542,0.0153296160515387,98.2950366285081,200,4,8,1,55,High,51.51,Low,125.641259698768,42.4201734367869,15.1596531264263
W0513,Village,Healthcare,50,8,7.62,2,79.8036172298381,0.136285865888764,67.5715385472756,128,18,2,1,80,Medium,41.75,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0514,City,Finance,42,33,5.68,4,82.2799737365169,0.218191138100935,64.3290205734535,158,10,2,1,65,Medium,39.43,Low,125.641259698768,42.4201734367869,15.1596531264263
W0515,City,Healthcare,36,17,6.85,1,96.5369869290508,0.0773936128823672,96.2765826318569,230,12,14,1,80,High,51.94,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0516,City,Retail,48,11,7.84,2,92.4384272996611,0.0152574224302379,97.1837807744314,224,19,6,0,74,High,50.91,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0517,Village,Education,52,13,6.45,5,78.4477902774444,0.235511163379419,61.9830577035738,120,4,6,0,97,Medium,34.43,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0518,Village,IT,36,11,6.16,3,98.5026739433592,0.0706368771850308,85.8095791844651,205,3,5,0,95,High,46.69,Low,125.641259698768,42.4201734367869,15.1596531264263
W0519,City,Finance,44,31,4.79,2,85.1123563565319,0.128568549554507,68.4009666241434,166,3,2,0,82,Medium,38.6,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0520,Village,Finance,45,28,6.7,1,94.7092082641764,0.0917847422820352,87.7413462678259,211,3,13,1,62,High,47.73,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0521,City,Healthcare,34,6,6.12,2,64.6241184565539,0.339303358376547,55.293931340968,118,3,12,1,59,Low,29.7,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0522,City,Finance,43,16,6.32,3,73.9233604773625,0.393485628617824,54.4608959046399,61,19,6,1,73,Low,34.96,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0523,Town,Retail,58,4,7.17,1,61.4801438460359,0.349721163787037,38.2992452531393,62,17,4,0,59,Low,26.03,Low,125.641259698768,42.4201734367869,15.1596531264263
W0524,Village,Retail,54,26,6.78,4,86.2113329254757,0.237738725191196,71.4570729681683,159,17,6,0,90,Medium,41.24,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0525,City,Healthcare,24,12,6.1,1,75.3027778944651,0.172538957215649,69.519900178094,129,15,1,0,80,Medium,37.82,Low,125.641259698768,42.4201734367869,15.1596531264263
W0526,City,Retail,40,11,4.96,4,90.9346793690444,0.0507850143137481,83.2447109628116,234,8,5,1,62,High,47.12,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0527,Village,Education,44,25,7.86,1,70.9535413210224,0.329612590358221,47.1051974387529,112,17,13,0,52,Low,30.86,Low,125.641259698768,42.4201734367869,15.1596531264263
W0528,Town,Healthcare,50,18,8.4,3,82.4473797829645,0.176694703655573,78.1336286867903,167,1,7,1,99,Medium,40.86,Low,125.641259698768,42.4201734367869,15.1596531264263
W0529,Town,Education,51,19,7.02,3,92.2488678022553,0.0519448786391238,91.2537751158146,221,3,0,0,83,High,46.1,Low,125.641259698768,42.4201734367869,15.1596531264263
W0530,City,IT,46,23,7.18,1,72.6297113354354,0.387618433283652,56.9892126150468,65,11,3,1,98,Low,33.54,Low,125.641259698768,42.4201734367869,15.1596531264263
W0531,Village,Education,58,18,7.5,2,67.8433804929627,0.288250547875161,37.61395667058,100,6,10,0,77,Low,26.23,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0532,Town,IT,29,26,9.39,3,83.4035424610691,0.117708176089008,61.0692247741136,163,14,0,1,68,Medium,40.93,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0533,Village,IT,37,6,5.62,4,63.0701339550676,0.355934874779767,52.6968953218634,78,6,13,0,72,Low,27.13,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0534,Village,Education,29,4,7,4,67.211181266405,0.352856084392911,48.8364405008963,81,16,0,0,94,Low,29.64,Low,125.641259698768,42.4201734367869,15.1596531264263
W0535,City,Healthcare,22,29,5.43,5,93.9814949352291,0.0579967820203143,98.9610656370578,209,15,9,1,81,High,52.49,Low,125.641259698768,42.4201734367869,15.1596531264263
W0536,Town,Retail,26,34,7.93,4,68.2205077938998,0.321473409603074,39.445512717523,72,18,11,1,62,Low,30.77,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0537,City,Retail,24,17,7.33,5,75.3356562632715,0.146953803205237,75.5774948030131,132,8,13,0,82,Medium,37.9,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0538,Town,IT,22,16,7.74,1,88.4729018681359,0.169353340140199,67.8407289360673,166,13,13,1,83,Medium,43.09,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0539,Town,IT,25,2,7.68,1,80.3634200702682,0.225335606494684,78.3770509293571,133,16,10,0,82,Medium,40.79,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0540,Town,Healthcare,56,34,8.69,1,69.2374917977075,0.297861245848109,52.2482005237062,85,4,7,1,54,Low,31.08,Low,125.641259698768,42.4201734367869,15.1596531264263
W0541,Town,Finance,53,8,8.15,2,95.5201817229565,0.0230941664598744,94.8700507155815,222,1,6,0,52,High,47.69,Low,125.641259698768,42.4201734367869,15.1596531264263
W0542,Town,Education,55,13,8.5,2,94.0084523565348,0.0206760524069762,83.9937085233636,231,19,11,1,56,High,50.69,Low,125.641259698768,42.4201734367869,15.1596531264263
W0543,Village,IT,46,8,6.22,5,97.1563555055776,0.0800054407951371,86.9221448156479,201,15,9,0,73,High,48.82,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0544,City,Retail,31,30,8.93,4,88.5217428508166,0.241245227811005,76.4361880697029,143,13,12,0,71,Medium,42.09,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0545,Village,Healthcare,42,32,6.63,4,95.5490983382541,0.0188041092588786,97.1933109533295,217,13,0,0,94,High,50.61,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0546,Town,Education,48,30,6.7,1,80.9045697239787,0.122020244763099,69.1008847391469,125,0,10,1,72,Medium,38.92,Low,125.641259698768,42.4201734367869,15.1596531264263
W0547,City,Healthcare,48,1,7.83,3,92.1508522878509,0.0271860726725916,83.3941047831049,190,2,13,0,79,High,44.53,Low,125.641259698768,42.4201734367869,15.1596531264263
W0548,Town,Education,23,17,7.86,2,97.930103076256,0.0132643874453966,90.3727738133203,227,6,12,1,67,High,50.62,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0549,City,Education,34,20,6.21,2,70.3030954871242,0.270741329151671,58.0191627202016,83,14,1,1,81,Low,34.82,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0550,Village,IT,30,24,7.29,1,67.7657884721664,0.336291939228213,33.7954136702729,95,18,3,1,56,Low,29.37,Low,125.641259698768,42.4201734367869,15.1596531264263
W0551,City,Healthcare,57,22,9.29,2,76.9372998755869,0.212224269854304,68.9234308820809,156,19,0,0,82,Medium,38.61,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0552,City,Healthcare,43,29,5.74,1,85.4475685209029,0.190691907025783,73.0409655249949,156,1,2,1,54,Medium,40.6,Low,125.641259698768,42.4201734367869,15.1596531264263
W0553,City,Retail,47,22,9.28,5,83.7074767378337,0.159303476629207,74.5959285883423,157,18,7,1,98,Medium,44.1,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0554,City,Retail,33,9,7.21,4,60.4616772115563,0.377783197370558,49.8367209890701,75,8,7,1,77,Low,27.96,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0555,City,IT,38,10,4.69,3,96.5937892860147,0.034916038656575,93.4063926796309,192,18,7,0,57,High,50.99,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0556,Town,IT,35,28,5.86,4,99.3101927587971,0.084141643602535,92.948938475025,181,4,5,1,64,High,50.42,Low,125.641259698768,42.4201734367869,15.1596531264263
W0557,City,Finance,35,28,6.34,4,81.8859961995041,0.21527016934962,64.2112989777336,131,17,5,1,53,Medium,40.71,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0558,City,Retail,55,21,6.75,5,63.4650857999773,0.261948376139633,32.0268625447505,68,15,4,1,83,Low,27.85,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0559,Village,Education,41,24,7.37,2,95.7552021696612,0.0925264641656964,82.9379313775556,191,3,12,1,54,High,47.07,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0560,City,Healthcare,32,2,4.26,3,96.5706518253295,0.0732304192219466,87.1081081352467,187,11,8,0,82,High,47.94,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0561,Village,IT,37,8,7.72,2,83.8767707841538,0.214133720944186,78.7345306357322,154,6,3,0,54,Medium,40.03,Low,125.641259698768,42.4201734367869,15.1596531264263
W0562,Town,Healthcare,52,27,6.23,4,66.675728848013,0.373395440733583,37.869412020543,112,13,9,1,87,Low,28.49,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0563,City,Healthcare,27,22,9.17,1,94.2137694121386,0.0793835912148616,89.2969960740811,219,11,14,1,83,High,49.62,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0564,Village,Finance,40,27,7.18,4,63.5947732175308,0.255232045873004,41.8978050116198,95,2,11,1,75,Low,27.35,Low,125.641259698768,42.4201734367869,15.1596531264263
W0565,Village,Retail,58,29,8.63,2,65.1134188226152,0.308917846949306,50.1735818499168,104,4,11,1,50,Low,29.32,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0566,Town,IT,25,3,8.83,4,60.7314381718116,0.264331581184715,49.1071333407387,112,16,11,0,53,Low,28.64,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0567,City,Healthcare,25,13,8.8,1,77.956212524047,0.17531974613793,60.3802227489467,128,9,6,0,88,Medium,35.56,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0568,City,IT,41,10,6.82,5,97.6299889771194,0.0584576472751507,80.7623649037698,188,9,0,0,75,High,46.74,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0569,Village,Education,31,9,6.8,2,82.1964314726622,0.185972387197187,77.5892821680508,176,10,14,0,82,Medium,40.39,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0570,City,Finance,45,27,7.23,4,93.2744056295407,0.0135832428413266,84.7385184146289,188,16,8,1,82,High,50.07,Low,125.641259698768,42.4201734367869,15.1596531264263
W0571,Village,Education,56,34,8.26,2,92.0000892111275,0.013084236134882,93.5162327148547,183,4,6,1,57,High,49.05,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0572,City,IT,47,1,6.89,5,94.2919058196003,0.0304813144645132,85.1297504641431,192,12,9,0,69,High,47.49,Low,125.641259698768,42.4201734367869,15.1596531264263
W0573,Village,IT,58,32,7.36,4,73.8093504028045,0.330038459516561,33.2800669385499,73,9,11,0,65,Low,27.33,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0574,City,Retail,59,25,7.83,4,60.4488777482953,0.26248027247634,38.5084881987878,96,8,8,1,70,Low,26.85,Low,125.641259698768,42.4201734367869,15.1596531264263
W0575,Town,Healthcare,42,29,6.41,2,96.9679551396434,0.0596030160949801,89.2077235135008,183,16,6,1,94,High,51.61,Low,125.641259698768,42.4201734367869,15.1596531264263
W0576,City,Healthcare,42,7,6.34,2,92.7468749398742,0.0648645659062063,94.4310776518692,200,0,1,1,75,High,48.14,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0577,City,Education,31,3,7.31,1,69.4992389727818,0.279761515179034,44.3256282241612,111,3,14,1,72,Low,29.56,Low,125.641259698768,42.4201734367869,15.1596531264263
W0578,Town,Finance,59,20,7.47,5,98.8216672447103,0.0574869495158071,87.9601287500763,180,3,5,1,67,High,49.34,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0579,City,Healthcare,25,20,8.02,1,96.6126530626509,0.0409344920882393,97.9082542238844,180,17,9,0,80,High,51.63,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0580,Town,Retail,41,30,8.31,4,96.0363209989307,0.0916422189167534,81.0004453383312,192,8,11,0,91,High,45.77,Low,125.641259698768,42.4201734367869,15.1596531264263
W0581,City,Education,38,27,6.18,2,72.4602646160827,0.286743026254893,51.1612891959549,91,17,10,1,61,Low,34.54,Low,125.641259698768,42.4201734367869,15.1596531264263
W0582,Village,Education,28,26,6.53,4,99.9645050510009,0.0787250302669363,88.1748207351625,221,13,3,1,50,High,51.53,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0583,Village,Retail,25,14,6.34,4,69.9434067869816,0.267309978742124,41.7974694493486,76,14,2,0,91,Low,29.5,Low,125.641259698768,42.4201734367869,15.1596531264263
W0584,City,Finance,50,17,9.19,3,90.8472868329032,0.0622972887688096,80.1357110595366,207,5,1,1,58,High,45.74,Low,125.641259698768,42.4201734367869,15.1596531264263
W0585,City,Retail,35,18,7.36,3,84.0433214355686,0.245934158408154,61.0589750035267,126,9,5,0,52,Medium,36.82,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0586,City,Finance,24,29,7.52,4,71.7390138662041,0.392438015134688,55.2112325897611,61,14,7,0,75,Low,31.46,Low,125.641259698768,42.4201734367869,15.1596531264263
W0587,Village,Retail,45,20,7.57,2,82.8475509338348,0.149811083623573,62.9438939214208,156,3,5,0,58,Medium,36.61,Low,125.641259698768,42.4201734367869,15.1596531264263
W0588,City,Retail,58,27,6.64,4,93.6649357916116,0.0559574841955873,93.3101881751443,205,17,8,0,91,High,49.69,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0589,Village,IT,37,18,9.38,3,84.7016051128314,0.100753825504797,68.1286456761268,127,17,13,1,65,Medium,43.48,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0590,Town,Education,25,4,7.99,2,60.4830542709766,0.293218769328204,52.2849891133289,117,16,4,1,73,Low,30.92,Low,125.641259698768,42.4201734367869,15.1596531264263
W0591,Village,Retail,45,1,7.55,4,82.235714748283,0.139504542849712,63.9874288683033,121,11,1,0,99,Medium,38.32,Low,125.641259698768,42.4201734367869,15.1596531264263
W0592,Village,Retail,55,1,6.17,5,78.6627472880856,0.174445540522971,67.9491193970491,130,6,7,1,63,Medium,38.7,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0593,Town,Healthcare,51,26,6.11,5,70.0893023631101,0.333221013741092,42.2634175855366,93,15,8,1,52,Low,31.19,Low,125.641259698768,42.4201734367869,15.1596531264263
W0594,Village,Education,39,20,7.13,4,82.8773735695803,0.244658388498589,64.1272578838705,170,10,13,1,83,Medium,39.31,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0595,City,Healthcare,40,23,6.66,2,84.4274807064177,0.233692399724163,75.2738094659698,167,13,9,1,82,Medium,42.72,Low,125.641259698768,42.4201734367869,15.1596531264263
W0596,City,Education,52,10,6.22,4,79.142968885724,0.207557190806066,61.6011406244346,137,2,3,0,99,Medium,34.44,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0597,Village,Healthcare,40,11,7.05,4,86.2244638358407,0.212241523038156,75.0871518917724,132,18,5,1,73,Medium,44.42,Low,125.641259698768,42.4201734367869,15.1596531264263
W0598,City,Retail,40,5,7.24,3,97.1776054481623,0.067981812521997,96.618449816437,192,17,14,0,58,High,51.28,Low,125.641259698768,42.4201734367869,15.1596531264263
W0599,Village,Retail,43,1,7.67,5,97.4273072945409,0.0414308312334173,89.4713899714929,191,9,10,0,62,High,48.59,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0600,City,IT,45,17,6.9,3,82.8173826859831,0.237602335226012,67.4381148763463,177,5,9,1,51,Medium,39.03,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0601,City,Healthcare,33,22,6.29,3,72.7438047975553,0.344578171337226,46.8148314199022,91,12,7,0,56,Low,30.18,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0602,Village,Finance,51,34,6.33,4,93.2814718051507,0.0908189595696503,81.9390424719798,198,9,8,1,97,High,47.35,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0603,City,IT,59,29,8.96,3,94.7154012658816,0.0149838134187968,85.2792170826374,223,17,11,1,70,High,50.81,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0604,Village,Healthcare,52,4,6,5,62.9683899070312,0.254431295291724,42.5841222393098,91,19,4,0,68,Low,28.7,Low,125.641259698768,42.4201734367869,15.1596531264263
W0605,City,Healthcare,57,5,7.94,3,82.6050813211402,0.10307156250433,69.915627097098,176,15,11,1,74,Medium,42.81,Low,125.641259698768,42.4201734367869,15.1596531264263
W0606,City,IT,40,11,8.12,5,95.319106968813,0.0091850337229201,88.9003736745071,226,5,5,0,96,High,47.38,Low,125.641259698768,42.4201734367869,15.1596531264263
W0607,Town,Retail,57,21,7.35,3,96.8688607838176,0.0776403322022103,86.2267848585883,212,12,10,0,71,High,48.02,Low,125.641259698768,42.4201734367869,15.1596531264263
W0608,Town,Healthcare,51,12,9.62,5,61.4425837080338,0.28411723810972,30.0905278893359,82,3,3,1,60,Low,24.24,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0609,Village,Retail,54,26,8.1,3,61.5205036328509,0.320919001795237,49.6366971686432,98,13,4,1,82,Low,29.82,Low,125.641259698768,42.4201734367869,15.1596531264263
W0610,Town,IT,39,19,9.71,3,98.2398038915707,0.0677101276357365,83.9783471903053,211,0,6,1,81,High,47.68,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0611,Village,Retail,49,7,6.72,2,75.1705176958316,0.199200717075432,65.4976957942227,134,19,8,0,70,Medium,37.51,Low,125.641259698768,42.4201734367869,15.1596531264263
W0612,Town,Education,32,7,6.74,5,94.2740828790432,0.0134797828419477,98.2733919488544,229,4,9,1,88,High,50.7,Low,125.641259698768,42.4201734367869,15.1596531264263
W0613,City,Finance,54,26,8.13,5,94.4014844722413,0.0512428551376656,93.4542722300087,226,7,10,0,69,High,47.99,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0614,Village,Healthcare,38,5,7.19,5,64.9502760434025,0.369573265872375,42.8426557267811,70,11,12,0,57,Low,26.59,Low,125.641259698768,42.4201734367869,15.1596531264263
W0615,Village,Finance,27,21,9.52,1,85.3852906534464,0.21350573651672,72.671202347,171,1,5,1,91,Medium,40.29,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0616,City,Retail,25,14,7.91,3,88.6874417978019,0.218000042331244,74.628735283025,129,11,13,1,86,Medium,43.61,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0617,Village,Healthcare,41,4,6.25,5,67.6997058093741,0.32376859489355,46.3982346161491,104,4,5,1,58,Low,29.2,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0618,Village,Retail,48,23,5.42,1,68.3960661555439,0.276635800394743,38.8082595835678,109,4,7,0,74,Low,26.36,Low,125.641259698768,42.4201734367869,15.1596531264263
W0619,Town,Education,36,20,7.41,2,90.6662799841038,0.0976079686221468,99.1398353774088,218,12,10,1,74,High,50.54,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0620,Village,IT,27,15,7.39,5,97.5009241285364,0.084295039017681,89.4019191690303,213,8,3,0,82,High,47.98,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0621,City,Healthcare,35,29,7.88,5,86.6224814019942,0.242591766211434,72.0508004155792,123,9,2,1,51,Medium,41.82,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0622,Town,Education,32,8,8.95,1,83.1129185590637,0.199769929027559,68.3392660639186,136,0,13,1,68,Medium,38.66,Medium,124.515487748497,27.3363384188627,45.3273231622746
